"","id","date","price","bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","lat","long","sqft_living15"
"9470",2422049107,"20140508",350000,4,1.75,1,0,0,4,8,2150,100,1940,47.3789,-122.229,2150
"9471",3260700360,"20140919",279000,3,2.5,1,0,0,3,7,1080,460,1974,47.3102,-122.322,1220
"9472",1862400057,"20150304",320000,2,1,1,0,0,3,6,820,0,1940,47.6976,-122.375,1370
"9473",8682262720,"20150310",495000,2,2,1,0,0,3,8,1580,0,2004,47.7174,-122.032,1560
"9474",3183110180,"20140828",490000,4,2.5,1,0,0,3,7,1450,980,1989,47.6164,-121.953,2000
"9475",7986400360,"20140717",770000,5,1.5,1.5,0,2,4,8,2160,0,1926,47.6645,-122.36,1450
"9476",1789900065,"20140709",215000,3,1.75,1,0,0,3,8,1770,0,1959,47.3204,-122.364,2300
"9477",222069057,"20150330",665000,3,3.5,1.5,0,0,3,9,3580,0,2005,47.4239,-122.015,2880
"9478",3822200164,"20140819",423500,3,2.25,1,0,0,3,7,1190,700,1987,47.73,-122.297,1660
"9479",1931300665,"20141009",850000,3,3,1.5,0,0,3,9,1910,0,1900,47.6572,-122.346,1280
"9480",1443500385,"20140513",155000,2,1,1,0,0,3,6,910,0,1943,47.5328,-122.272,1070
"9481",259600410,"20150413",505000,3,2.25,1,0,0,3,7,1460,0,1963,47.6316,-122.119,1850
"9482",3630120880,"20150227",780000,3,3.5,2,0,0,3,9,3310,0,2005,47.5553,-122.003,3310
"9483",2822049210,"20140825",165000,3,1.5,1,0,0,3,7,1630,0,1970,47.3611,-122.293,1620
"9484",6821100015,"20140828",707000,2,2.5,1,0,0,5,8,1330,800,1972,47.6573,-122.399,1750
"9485",2267000458,"20150501",497000,3,2.5,3,0,0,3,8,1220,0,2000,47.6909,-122.395,1220
"9486",2976800115,"20141105",349170,4,1.75,1,0,2,3,7,1070,600,1955,47.5056,-122.251,1660
"9487",7436600090,"20150102",287000,4,1.5,1.5,0,0,3,7,1300,0,1963,47.4899,-122.116,1730
"9488",6072800205,"20141119",2375000,4,2.5,1,0,0,3,10,3220,0,1969,47.5692,-122.192,4200
"9489",3296000110,"20140602",645000,4,2.5,1,0,0,5,8,1670,760,1963,47.6202,-122.138,2140
"9490",5054800110,"20141016",238000,5,2.25,2,0,0,3,7,2240,0,1990,47.4249,-122.211,2180
"9491",5054800110,"20150213",328000,5,2.25,2,0,0,3,7,2240,0,1990,47.4249,-122.211,2180
"9492",7443000652,"20141103",365000,2,1.5,2,0,0,3,8,700,90,2003,47.651,-122.368,1370
"9493",3995700220,"20150317",380000,3,1,1,0,0,4,7,1380,0,1948,47.7407,-122.3,1360
"9494",4191400090,"20150310",525000,4,1.5,2,0,0,3,7,1680,0,1962,47.6806,-122.166,1830
"9495",7518505070,"20140625",402000,4,2.25,2,0,0,5,7,1650,350,1926,47.6769,-122.383,2000
"9496",9144300110,"20150424",308000,2,1,1,0,0,3,7,860,820,1969,47.7618,-122.162,1590
"9497",7853301930,"20141009",405000,3,2.5,2,0,0,3,7,1960,0,2006,47.5415,-121.887,2320
"9498",3586500770,"20140923",808000,3,1.75,1,0,0,3,8,2590,0,1951,47.7539,-122.37,2340
"9499",7203100730,"20150210",875000,4,3.5,2.5,0,0,3,9,3790,0,2010,47.6956,-122.022,3370
"9500",8644400180,"20150319",860000,3,2.5,3,0,0,4,8,2370,0,1982,47.6148,-122.057,2590
"9501",2071500011,"20140811",367500,4,2.25,1,0,0,3,8,1300,630,1960,47.7626,-122.312,1930
"9502",5423600100,"20140805",604000,6,3.5,1,0,0,3,8,1290,1290,1987,47.6796,-122.113,2020
"9503",3734900110,"20150204",230000,2,0.75,1,0,0,3,6,890,0,1934,47.4922,-121.783,1270
"9504",2126049154,"20141217",435000,4,2.75,1,0,0,3,7,1410,750,1978,47.7261,-122.306,2060
"9505",1864700300,"20141010",347500,4,2.5,2,0,0,3,7,1970,0,2007,47.3576,-122.058,1970
"9506",1310930100,"20150318",525000,4,1.75,1,0,2,3,7,1030,540,1981,47.671,-122.135,1560
"9507",8103000110,"20140603",280000,2,1.5,1,0,0,4,7,1480,0,1940,47.5008,-122.366,1520
"9508",8103000110,"20150205",490000,2,1.5,1,0,0,4,7,1480,0,1940,47.5008,-122.366,1520
"9509",7227501765,"20150323",265000,4,1.75,1,0,0,5,6,1430,0,1942,47.494,-122.184,1030
"9510",824069188,"20140902",645000,4,2.25,1,0,0,4,8,2000,720,1979,47.5851,-122.073,2720
"9511",1402000210,"20150427",390000,3,2.25,1,0,0,4,8,1750,670,1964,47.4422,-122.151,2040
"9512",5412400180,"20150417",267500,3,2.5,1,0,0,3,7,1120,280,1988,47.3788,-122.179,1530
"9513",8894200150,"20141217",1275000,4,3.5,2,0,1,3,11,5844,0,2007,47.3293,-122.364,3413
"9514",4037500110,"20140506",404000,4,1.75,1,0,0,3,7,960,880,1958,47.6074,-122.125,1840
"9515",1843100540,"20150429",380000,3,2.25,2,0,0,3,8,2530,0,1989,47.3742,-122.125,2480
"9516",7856620210,"20140808",812500,4,2.75,1,0,0,4,9,1810,1000,1978,47.5626,-122.149,2710
"9517",425200145,"20140703",265000,3,1,1,0,0,5,7,1020,0,1959,47.4974,-122.169,1070
"9518",6073300750,"20140709",480000,5,2.75,1,0,0,5,8,1390,1160,1967,47.5388,-122.171,2450
"9519",6450301220,"20140916",264000,1,1,1,0,0,3,6,710,0,1939,47.7328,-122.34,900
"9520",3401700150,"20150423",1350000,5,3,1.5,0,2,3,10,5530,0,1969,47.7352,-122.116,3800
"9521",7200001254,"20140709",550000,4,1.75,1,0,0,4,7,1110,1040,1966,47.6812,-122.113,2040
"9522",9828201745,"20150504",615000,2,1.5,1.5,0,0,3,7,880,0,1929,47.6144,-122.295,1220
"9523",9238500410,"20140519",464000,3,1.75,1,0,0,3,8,1630,0,1967,47.7742,-122.14,2260
"9524",2587910180,"20140716",365000,3,1,2,0,0,3,8,1380,0,1976,47.334,-122.106,2350
"9525",8663200450,"20140715",490000,4,2.25,1,0,0,3,8,1680,1120,1977,47.7448,-122.177,2260
"9526",1310960220,"20140626",280927,4,2.25,2,0,0,4,8,2070,0,1977,47.3615,-122.274,2080
"9527",396100110,"20140516",282613,2,1,1,0,0,4,6,830,0,1954,47.7466,-122.334,1340
"9528",7785350490,"20141023",675000,3,2.25,2,0,0,3,10,2770,0,1982,47.7464,-122.362,3290
"9529",1795900210,"20140518",575550,4,2.5,1,0,0,3,8,1440,620,1985,47.7272,-122.105,2280
"9530",1796370730,"20140520",259900,3,2,1,0,0,4,7,1490,0,1990,47.3686,-122.09,1540
"9531",7787100210,"20141209",450000,4,2.25,2,0,0,3,8,2120,0,1996,47.4885,-121.779,2150
"9532",1137450120,"20140729",487500,4,2.5,2,0,0,3,9,2810,0,2013,47.5019,-122.151,2850
"9533",1921059303,"20150128",275000,4,2.25,2,0,0,4,7,2400,0,1973,47.2866,-122.217,1610
"9534",6699000610,"20140811",305000,3,2.5,2,0,0,3,8,2460,0,2002,47.372,-122.102,2740
"9535",3621059048,"20141010",395000,3,1.75,1,0,2,4,8,2030,0,1977,47.2618,-122.12,2570
"9536",2620069077,"20150422",215000,3,1,1,0,2,4,6,880,0,1940,47.1963,-121.997,1020
"9537",3083000910,"20140708",410000,3,2,1.5,0,0,4,7,1320,0,1920,47.5752,-122.304,1620
"9538",192600100,"20140626",440000,4,2.5,1,0,0,4,7,1390,770,1976,47.7754,-122.276,2190
"9539",5608010750,"20140829",1160000,4,3.5,2,0,2,3,11,4190,0,1994,47.5518,-122.096,3300
"9540",6140100150,"20141125",5e+05,4,2,1,0,0,4,7,2280,0,1956,47.7132,-122.355,1100
"9541",9550203690,"20141120",961000,5,2.75,2,0,0,3,8,2590,0,1909,47.6667,-122.327,1390
"9542",5423010180,"20140724",825000,4,2.25,2,0,0,4,9,2770,0,1979,47.5628,-122.081,3010
"9543",2919200665,"20141103",734000,3,1.75,1.5,0,0,5,8,2145,0,1910,47.6875,-122.357,1140
"9544",2122059199,"20141002",490000,4,4.25,2,0,0,3,7,3680,800,2003,47.373,-122.179,2190
"9545",3601200017,"20140702",175000,4,2.5,2,0,0,3,7,1780,0,1991,47.3828,-122.302,1630
"9546",2658000115,"20140618",190000,1,1,1,0,0,3,6,720,0,1914,47.5303,-122.27,1240
"9547",7349400610,"20140812",305000,4,2.25,2,0,0,4,7,2050,0,1978,47.3215,-122.204,1620
"9548",868001790,"20150316",1300000,3,1,1,0,3,5,8,1680,360,1940,47.7028,-122.385,2300
"9549",1105000015,"20140609",417000,2,1,1,0,0,3,6,920,0,1919,47.5452,-122.27,1510
"9550",2919201385,"20141113",275000,2,1,1,0,0,2,5,680,0,1906,47.6901,-122.358,1070
"9551",7202470100,"20141210",661000,3,2.5,2,0,0,3,8,1940,0,1991,47.6786,-122.151,2070
"9552",2832100910,"20140708",435000,4,2.75,1,0,0,3,8,1320,910,1998,47.7269,-122.325,2100
"9553",4100000040,"20141023",788000,5,2.25,1,0,1,3,8,1910,1000,1972,47.5871,-122.173,2400
"9554",9320100090,"20140610",1795000,5,3.25,2,0,1,3,10,4010,1260,1977,47.5536,-122.228,3550
"9555",2589300180,"20140630",408000,5,3.25,1.5,0,0,3,7,2320,500,1906,47.5357,-122.273,1560
"9556",357000025,"20141020",570000,2,1,1.5,0,0,4,8,1490,300,1912,47.5926,-122.293,1458
"9557",3179100180,"20150507",1540000,5,3.25,2,0,1,3,9,2120,800,1953,47.6712,-122.272,2470
"9558",2487700065,"20140505",4e+05,2,1,1,0,0,3,7,840,0,1955,47.5247,-122.391,1630
"9559",8732040820,"20141017",247000,3,1.75,1,0,0,4,8,1820,0,1987,47.3074,-122.385,2210
"9560",1160000300,"20150304",453000,3,1.75,1,0,0,3,7,1100,450,1949,47.7071,-122.314,1560
"9561",3904100035,"20140508",235000,2,1,1,0,0,4,6,650,620,1923,47.5351,-122.279,1270
"9562",5288200230,"20150421",675000,4,1.75,1.5,0,3,5,7,1620,840,1919,47.5601,-122.378,1760
"9563",3331500820,"20140610",516200,3,2,1,0,0,5,6,1080,1030,1919,47.5521,-122.271,1170
"9564",3023039231,"20140714",650000,1,1,1.5,0,0,3,6,920,0,1996,47.448,-122.472,1746
"9565",5595900355,"20141216",257100,3,1.5,1,0,0,4,7,1000,500,1945,47.2043,-121.996,1490
"9566",8682290360,"20150330",457000,2,2,1,0,0,3,8,1440,0,2006,47.7217,-122.03,1510
"9567",5200100115,"20141117",540000,3,1.75,1.5,0,0,4,7,1060,550,1929,47.6774,-122.372,1610
"9568",1310700210,"20140603",268000,3,1.75,1,0,0,4,8,1970,0,1966,47.3619,-122.285,1970
"9569",3298500690,"20140708",3e+05,3,1,1,0,0,3,7,1150,0,1960,47.6246,-122.113,1350
"9570",722059002,"20140909",380000,2,2.5,1,0,0,4,8,1590,520,1975,47.4137,-122.212,1960
"9571",1022069183,"20140627",725000,3,2.5,1.5,0,0,3,9,3580,0,1990,47.4026,-122.033,3090
"9572",4053200933,"20140623",249000,3,1,1,0,0,3,7,1000,0,1968,47.3167,-122.081,2450
"9573",5589300205,"20140805",274000,5,1,1,0,0,3,7,1400,280,1929,47.7523,-122.311,1680
"9574",644000040,"20150429",1780000,4,3.25,2,0,0,3,10,3950,0,2003,47.5877,-122.196,3000
"9575",1787600165,"20140623",396500,3,1.75,1,0,0,3,8,1350,1040,1955,47.7244,-122.326,1710
"9576",405100165,"20141119",460000,2,1.5,1,0,0,4,7,1240,580,1956,47.7513,-122.357,1400
"9577",223049087,"20140616",277000,3,1,1,0,0,4,7,1100,0,1957,47.5162,-122.261,1570
"9578",2742100085,"20141104",449500,6,4,1,0,0,3,7,1270,1010,1998,47.5556,-122.294,1760
"9579",3204300625,"20140903",785950,4,3,1.5,0,0,3,7,1540,990,1925,47.6287,-122.3,1640
"9580",6619910230,"20140616",545000,3,2.5,1,0,2,3,8,1440,500,1975,47.7142,-122.222,2830
"9581",3275310220,"20141222",244000,3,2,1,0,0,4,7,1360,0,1983,47.2574,-122.31,1390
"9582",5466310730,"20140822",165000,3,2.5,2,0,0,3,7,1660,0,1983,47.3763,-122.148,1740
"9583",2767704055,"20140609",435000,2,1,1,0,0,3,7,800,0,1906,47.6751,-122.372,1410
"9584",7504100110,"20140530",642000,3,2.5,1,0,0,3,10,2670,0,1987,47.6359,-122.045,2740
"9585",9320990110,"20150409",340000,3,2.5,2,0,0,3,7,1720,0,1999,47.4319,-122.328,1720
"9586",1400700150,"20140722",730000,4,2.5,2,0,0,4,9,3550,0,1991,47.7503,-122.074,3350
"9587",1186000150,"20150123",563250,3,1.75,1,0,0,5,7,800,570,1982,47.6157,-122.291,2270
"9588",1024069009,"20140502",675000,5,2.5,2,0,0,3,8,2820,0,1979,47.5794,-122.025,2820
"9589",464001115,"20140512",620000,3,1.5,1,0,0,3,8,1280,340,1954,47.6948,-122.394,1880
"9590",886000015,"20141210",275000,2,2,1,0,0,3,7,950,340,1956,47.5346,-122.291,1290
"9591",3578600062,"20140512",270000,3,1,1,0,0,3,7,1830,0,1942,47.7439,-122.228,2150
"9592",1402950450,"20150415",325000,4,2.5,2,0,0,3,8,2040,0,2003,47.3337,-122.189,2420
"9593",3629970620,"20141003",476100,4,2.5,2,0,0,3,7,1600,250,2005,47.5529,-121.996,1770
"9594",3537900180,"20141020",7e+05,2,1,1,0,0,4,8,1300,0,1959,47.6366,-122.229,2420
"9595",8651442510,"20140926",220000,4,2,1.5,0,0,4,7,1620,0,1978,47.3629,-122.091,1500
"9596",114700150,"20141114",236000,3,1.75,1,0,0,3,7,1560,0,1975,47.2917,-122.366,1730
"9597",472000620,"20140502",790000,3,2.5,1,0,0,4,9,1700,900,1951,47.6833,-122.4,2380
"9598",5491200210,"20140820",350000,3,1,1,0,0,3,7,1210,800,1967,47.5515,-122.298,2460
"9599",7973202712,"20150324",130000,2,1,1,0,0,3,6,780,0,1941,47.513,-122.354,780
"9600",7970800100,"20140527",283200,4,2.5,2,0,0,3,8,1982,0,2004,47.3636,-122.192,2340
"9601",8122600165,"20141015",273000,3,1,1,0,0,3,6,890,610,1945,47.5365,-122.368,1210
"9602",686530110,"20141215",599000,5,2.25,1,0,0,4,8,1330,1130,1976,47.6651,-122.15,2460
"9603",5151600530,"20150423",460000,4,2.5,1,0,3,3,8,1510,1170,1960,47.337,-122.321,2680
"9604",1926069192,"20140509",1157200,4,4.25,2,0,0,4,10,4910,950,1996,47.7245,-122.095,3320
"9605",5649000150,"20140610",385000,4,1.75,1,0,0,3,7,860,860,1971,47.726,-122.21,1790
"9606",7812800775,"20140910",264250,3,1,1.5,0,0,3,6,1420,0,1944,47.4949,-122.239,1290
"9607",2770604410,"20141029",608000,3,2.5,3,0,0,3,8,1640,120,2006,47.6473,-122.374,1760
"9608",9485951510,"20140915",450000,3,2.5,2,0,0,4,9,2790,0,1984,47.3487,-122.088,2550
"9609",1337800805,"20140703",1755000,3,2,2,0,0,3,9,2360,0,1909,47.6317,-122.312,2260
"9610",4059400265,"20141114",339950,5,2,2,0,0,4,7,1890,0,1944,47.5018,-122.242,1170
"9611",993000100,"20150410",760000,6,3.75,2,0,0,4,8,3810,0,1977,47.694,-122.34,1830
"9612",2917200085,"20150408",350000,2,1,1,0,0,3,7,860,300,1940,47.7007,-122.354,1664
"9613",3914000090,"20150421",541500,3,1.75,1,0,2,4,8,2320,0,1960,47.3121,-122.253,2400
"9614",4157600150,"20150327",730000,6,2.75,1,0,0,4,7,1910,1370,1963,47.5914,-122.134,2550
"9615",3624039111,"20150429",215000,3,1,1,0,0,2,6,980,0,1949,47.5308,-122.361,1840
"9616",8099900490,"20140515",420000,3,2,1,0,0,4,7,1640,0,1977,47.5812,-122.002,1680
"9617",1687910100,"20140530",655000,4,2.25,1,0,0,3,8,1440,620,1983,47.5605,-122.124,2180
"9618",5419800330,"20150115",240000,3,2.5,2,0,0,4,7,1500,0,1981,47.4015,-122.176,1610
"9619",5035300085,"20140602",730000,4,2,1,0,0,5,7,1260,1100,1939,47.6534,-122.41,1720
"9620",325059131,"20141013",390000,4,1.5,1,0,0,3,7,1940,0,1962,47.6892,-122.164,1380
"9621",2201500450,"20141028",473000,3,1,1,0,0,4,7,1280,0,1954,47.5716,-122.139,1240
"9622",3342101270,"20150324",698000,4,3.5,2,0,0,3,10,3630,0,1970,47.5189,-122.206,1620
"9623",3574750150,"20140514",511000,3,2.5,2,0,0,3,9,1820,0,2005,47.7355,-122.224,2720
"9624",9828702055,"20140508",358000,2,1.5,2,0,0,3,7,960,0,1993,47.6183,-122.298,1290
"9625",2207100650,"20150410",499990,3,1.75,1,0,0,4,7,1060,570,1955,47.5983,-122.149,1630
"9626",240000031,"20150313",322000,4,2.25,1,0,0,3,7,1360,580,1960,47.4253,-122.283,1940
"9627",2953000300,"20141008",201000,3,1,1,0,0,3,7,980,0,1969,47.4136,-122.207,1580
"9628",6119700150,"20141112",765000,4,2.5,1,0,1,3,9,2570,570,1988,47.4363,-122.342,2530
"9629",9274200365,"20140606",920000,4,2.75,1.5,0,0,5,9,1710,1170,1928,47.5874,-122.387,1640
"9630",6187700501,"20150415",360000,4,2,1,0,0,4,7,860,790,1977,47.7765,-122.324,1410
"9631",4137020910,"20150507",297300,3,1.75,2,0,0,3,8,1980,0,1987,47.2602,-122.219,2080
"9632",1233100720,"20140925",399000,3,1,1,0,0,4,6,860,0,1942,47.6815,-122.173,2136
"9633",3034200530,"20140620",4e+05,3,1,1.5,0,0,4,7,1430,0,1950,47.7181,-122.338,1720
"9634",1463400081,"20140827",230000,3,1.75,1,0,0,4,6,1260,0,1964,47.4752,-122.133,1190
"9635",1773101050,"20150220",290000,3,1,1,0,0,4,7,960,0,1968,47.5539,-122.365,970
"9636",1895450090,"20150430",323800,3,2.5,2,0,0,3,8,2060,0,2003,47.2923,-122.36,2250
"9637",5101406384,"20141020",574500,4,1.5,1.5,0,0,4,9,1430,0,1930,47.7014,-122.313,1220
"9638",6821102346,"20140522",505000,3,2.25,2,0,0,3,8,1220,450,2002,47.6474,-122.396,1670
"9639",1926049210,"20150422",372500,2,1,1,0,0,4,7,880,0,1944,47.7332,-122.352,1450
"9640",1842200040,"20140701",425000,3,1.5,1,0,0,3,7,1300,0,1964,47.6686,-122.153,1590
"9641",2623089002,"20150416",446250,3,2.5,1.5,0,0,3,9,2380,0,2000,47.4525,-121.748,2400
"9642",4391600065,"20140814",330000,2,0.75,1,0,0,4,4,520,0,1924,47.326,-122.037,1170
"9643",3760500602,"20150427",608095,3,2.5,2,0,1,3,9,2680,0,1983,47.7031,-122.224,2840
"9644",6071000265,"20150125",550000,3,2.5,1,0,0,3,8,1320,820,1958,47.5602,-122.184,1980
"9645",3222059206,"20140828",265000,4,2.5,2,0,0,3,7,1820,0,2004,47.3553,-122.196,2120
"9646",3034200933,"20140619",399888,4,2.25,1.5,0,0,4,7,1320,500,1930,47.723,-122.337,1550
"9647",2028701165,"20140627",430000,2,1,1,0,0,5,7,850,200,1927,47.6764,-122.366,1080
"9648",5634500234,"20150513",554990,3,2.5,2,0,0,3,8,2100,0,2013,47.7508,-122.239,2250
"9649",2310100180,"20141107",359950,3,2.5,2,0,0,3,8,2210,0,2003,47.35,-122.043,2250
"9650",2767600921,"20140623",405000,2,1,1,0,0,4,6,860,0,1901,47.675,-122.379,1300
"9651",8835200790,"20150406",280000,2,1,1,0,0,3,7,870,0,1981,47.7243,-122.161,1370
"9652",2473000410,"20150408",479950,4,2.25,2,0,0,4,8,2570,0,1966,47.4507,-122.152,2210
"9653",3286800110,"20140904",575000,5,1.75,1,0,0,4,9,2230,750,1976,47.4908,-122.059,2860
"9654",1402600110,"20150226",392000,4,2.25,2,0,0,3,8,2360,0,1983,47.4403,-122.137,2160
"9655",1126059170,"20150225",760500,4,2.25,2,0,0,4,9,2310,0,1977,47.7506,-122.122,3930
"9656",8035350090,"20140616",435000,3,2.5,2,0,0,3,8,2300,0,2003,47.7447,-121.976,3020
"9657",4389200753,"20140819",1565000,4,2.75,2,0,0,3,10,2810,0,1993,47.6159,-122.211,2810
"9658",6818400110,"20141203",261000,4,1.5,1,0,0,3,7,1190,850,1961,47.4557,-122.269,1960
"9659",4217401035,"20150507",1482500,3,2.25,2,0,0,3,9,2730,560,1939,47.6582,-122.28,2340
"9660",1683400165,"20150430",853800,7,4,2,0,0,3,9,1950,1010,1927,47.5835,-122.313,1970
"9661",1939120450,"20140522",657500,3,2.5,2,0,0,3,9,2670,0,1989,47.6272,-122.026,2490
"9662",4137010530,"20140504",331950,4,2.5,2,0,2,3,8,2010,520,1990,47.2654,-122.216,2140
"9663",2624039133,"20140611",514000,3,1.75,1,0,1,3,8,1220,500,1986,47.5399,-122.385,1900
"9664",2794700120,"20140912",496000,3,3.5,2,0,2,4,9,2020,1070,1995,47.3541,-122.453,2180
"9665",2944010210,"20150218",1093000,4,2.5,2,0,0,3,11,3930,0,1987,47.7209,-122.128,3930
"9666",8651443360,"20141106",195700,3,1,1,0,0,5,7,1120,0,1976,47.3638,-122.088,1690
"9667",1338300180,"20140729",1395710,4,2.25,2,0,2,3,9,2630,1330,1925,47.6317,-122.304,3850
"9668",624110540,"20141205",1175000,4,3.25,2,0,0,3,10,4060,0,1991,47.7213,-122.055,4170
"9669",4039700090,"20140923",643403,3,2.5,1,0,0,4,9,2350,0,1966,47.6156,-122.108,2320
"9670",6752601110,"20140512",357000,4,2.5,2,0,0,4,7,2380,0,1997,47.3982,-122.172,2310
"9671",8861000210,"20150408",865000,3,1.75,1,0,0,3,7,1040,440,1953,47.638,-122.206,2170
"9672",1088700100,"20141118",905000,3,2.5,2,0,0,4,10,2930,0,1988,47.6335,-122.151,2730
"9673",7893207925,"20141022",265000,3,1.5,1,0,0,3,6,1290,0,1954,47.4227,-122.332,1300
"9674",3449820100,"20141224",535000,2,2.5,2,0,0,3,9,2730,0,1998,47.512,-122.175,3220
"9675",1588600110,"20140811",450000,3,1,1,0,0,4,6,790,500,1929,47.6951,-122.367,1220
"9676",8079040300,"20150218",460500,4,2.5,2,0,0,3,8,2170,0,1991,47.5057,-122.149,2170
"9677",7390400026,"20141124",315000,4,1.75,1,0,0,3,7,1140,710,1960,47.4877,-122.24,2210
"9678",2425059144,"20150213",607500,4,2.5,1,0,0,3,8,1270,840,1978,47.6431,-122.113,2140
"9679",7821200375,"20150126",432000,2,1,1,0,0,4,7,960,0,1916,47.661,-122.344,1290
"9680",1370800700,"20150209",1695000,3,4,2,0,2,5,10,2610,1300,1933,47.6393,-122.408,2890
"9681",8857640710,"20140820",479000,4,2.5,2,0,0,3,8,2590,0,2001,47.3883,-122.035,2410
"9682",9558020240,"20150320",475000,5,2.75,2,0,0,3,9,3080,0,2002,47.4501,-122.122,3080
"9683",3834000400,"20141119",415000,3,1,1,0,0,3,7,1630,0,1952,47.7293,-122.29,1480
"9684",461002050,"20140826",450000,2,1,1,0,0,4,6,910,0,1914,47.683,-122.374,1480
"9685",724069065,"20140703",1140000,3,2.5,1.5,0,1,4,8,2110,670,1969,47.5844,-122.081,3150
"9686",4307351180,"20140915",430000,5,3,2,0,0,3,7,3880,0,2004,47.4806,-122.176,2620
"9687",984100340,"20140903",296000,3,1.75,1,0,0,5,7,960,400,1971,47.4351,-122.173,1830
"9688",8159620260,"20140711",303000,4,2.25,1,0,0,3,7,1790,770,1976,47.34,-122.271,1920
"9689",7559600200,"20141021",641000,4,2.5,2,0,0,3,8,2600,0,2004,47.5971,-122.031,2910
"9690",1995200320,"20150210",280000,3,2.25,1,0,0,3,7,790,430,1984,47.6952,-122.326,1870
"9691",4223000140,"20140805",260750,3,2,1,0,0,3,7,1260,300,1966,47.341,-122.309,1570
"9692",7215730200,"20141119",601000,4,2.5,2,0,0,3,8,2080,0,2001,47.5978,-122.017,2170
"9693",1900600105,"20140828",255000,3,1.5,1,0,0,4,6,1490,0,1918,47.4683,-122.351,1330
"9694",8644300200,"20140605",555000,4,2.75,1,0,0,4,8,1420,600,1976,47.6373,-122.104,2190
"9695",3262301610,"20141118",865000,3,1.5,1,0,0,4,8,1530,0,1955,47.6354,-122.234,2050
"9696",524059250,"20140922",1388000,4,2.5,1.5,0,0,4,9,2180,1270,1964,47.5969,-122.206,3770
"9697",8594400350,"20140520",315000,3,2.25,1,0,0,2,7,1140,260,1987,47.3029,-122.069,1680
"9698",4031000260,"20140606",2e+05,2,1,1,0,0,3,7,1380,350,1962,47.2956,-122.285,1310
"9699",1454100260,"20141117",357000,3,1,1,0,0,3,7,1370,0,1948,47.7195,-122.288,1550
"9700",1934800138,"20141204",390000,2,1.5,2,0,0,3,8,960,90,2007,47.6029,-122.309,1470
"9701",9508500075,"20140729",462000,5,1.75,1,0,0,4,7,2210,630,1954,47.764,-122.36,2000
"9702",2946003415,"20140516",174500,2,1,1,0,0,3,7,1010,0,1955,47.4166,-122.323,1580
"9703",1926049326,"20150210",305000,2,1,1.5,0,0,3,6,1210,0,1921,47.7225,-122.349,1150
"9704",7655900187,"20150205",449000,5,1.75,1,0,0,4,8,1150,570,1956,47.7365,-122.339,1750
"9705",7452500565,"20140829",260000,3,2,2,0,0,3,6,2710,0,1951,47.5188,-122.373,850
"9706",2871000400,"20140512",751000,4,2.5,2,0,0,3,9,3110,0,2004,47.701,-122.111,3200
"9707",6150200060,"20150401",370037,2,1,1,0,0,4,7,1250,0,1948,47.7284,-122.339,1130
"9708",3668000830,"20140825",229950,3,1.75,2,0,0,4,7,1900,0,1988,47.2769,-122.145,1610
"9709",2473460060,"20150422",349000,3,1.75,1,0,0,3,8,1330,410,1978,47.4451,-122.126,2010
"9710",9558021000,"20150120",348000,4,2.5,2,0,0,3,8,2070,0,2003,47.4498,-122.12,1900
"9711",1250201610,"20150417",1220000,3,3.25,2,0,2,3,9,2220,810,1905,47.5978,-122.292,2040
"9712",1321720160,"20150102",510000,4,3,2,0,0,3,10,3610,0,1993,47.2911,-122.342,3568
"9713",5029450200,"20150323",265000,3,1.5,1,0,0,4,7,1040,480,1981,47.2907,-122.367,1440
"9714",723000226,"20141028",1250000,3,2.75,3,0,2,3,10,2780,0,1974,47.6569,-122.286,2820
"9715",225079036,"20150107",937500,4,4,2,0,0,3,11,3605,1940,2003,47.676,-121.882,3420
"9716",5255700160,"20140805",485000,3,1.75,1,0,0,4,8,1590,1000,1971,47.7739,-122.199,2590
"9717",5683500030,"20150320",489000,4,1,1.5,0,0,3,7,1150,0,1951,47.6806,-122.287,1220
"9718",312000295,"20150122",4e+05,2,1,1,0,0,5,7,920,0,1952,47.5569,-122.394,1190
"9719",9510970520,"20140616",638000,3,2.5,2,0,0,3,9,2110,0,2005,47.665,-122.082,2540
"9720",193600200,"20140619",440000,3,1.75,1,0,0,4,7,1170,0,1968,47.6849,-122.117,1870
"9721",2568300045,"20140625",305000,6,2,1,0,0,2,7,1200,700,1964,47.7037,-122.296,1900
"9722",2568300045,"20150319",649950,6,2,1,0,0,2,7,1200,700,1964,47.7037,-122.296,1900
"9723",8691410310,"20150213",680000,4,2.5,2,0,0,3,9,3290,0,2005,47.5961,-121.98,3210
"9724",1656600310,"20140714",629000,4,2.5,2,0,0,3,9,2660,0,1996,47.4911,-122.125,3060
"9725",3904940160,"20140904",555000,3,2.5,2,0,0,3,8,2160,0,1988,47.5751,-122.014,2160
"9726",1774200060,"20140617",669000,4,2.75,2,0,0,5,8,2700,0,1976,47.7628,-122.094,2810
"9727",4137070030,"20140808",272000,3,2.5,2,0,0,3,8,1980,0,1994,47.2642,-122.213,2150
"9728",2144800117,"20140626",270000,4,2.25,1,0,0,3,7,1600,1000,1965,47.4881,-122.237,1770
"9729",3392100140,"20150106",215000,3,1,1,0,0,3,6,1280,0,1964,47.3262,-122.334,1230
